DATAFLOW,LAST UPDATE,freq,unit,deg_urb,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FR,2006,4.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FR,2007,4.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FR,2008,2.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FR,2009,2.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FR,2010,3.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FR,2011,3.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FR,2012,5.0,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FR,2013,5.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FR,2014,4.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FR,2015,5.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FR,2016,3.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FR,2017,4.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FR,2018,4.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FR,2019,4.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FR,2020,4.7,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,FR,2022,5.8,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HR,2010,13.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HR,2011,6.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HR,2012,4.2,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HR,2013,8.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HR,2014,7.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HR,2015,6.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HR,2016,6.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HR,2017,5.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HR,2018,4.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HR,2019,3.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HR,2020,3.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HR,2021,4.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HR,2022,4.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HU,2005,16.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HU,2006,9.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HU,2007,10.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HU,2008,12.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HU,2009,9.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HU,2010,12.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HU,2011,13.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HU,2012,14.9,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HU,2013,14.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HU,2014,14.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HU,2015,9.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HU,2016,8.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HU,2017,11.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HU,2018,7.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HU,2019,3.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HU,2020,2.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HU,2021,2.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,HU,2022,9.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IE,2003,7.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IE,2004,2.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IE,2005,2.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IE,2006,2.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IE,2007,2.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IE,2008,2.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IE,2009,4.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IE,2010,6.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IE,2011,6.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IE,2012,7.7,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IE,2013,4.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IE,2014,6.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IE,2015,4.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IE,2016,4.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IE,2017,5.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IE,2018,3.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IE,2019,4.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IE,2020,4.0,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IE,2021,1.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IE,2022,4.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IS,2014,5.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IS,2015,7.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IS,2016,5.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IS,2017,7.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IS,2018,9.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IT,2004,10.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IT,2005,11.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IT,2006,10.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IT,2007,6.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IT,2008,7.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IT,2009,7.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IT,2010,6.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IT,2011,7.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IT,2012,6.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IT,2013,6.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IT,2014,6.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IT,2015,7.7,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IT,2016,8.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IT,2017,6.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IT,2018,7.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IT,2019,7.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IT,2020,6.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IT,2021,5.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,IT,2022,6.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LT,2012,10.4,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LT,2013,6.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LT,2014,5.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LT,2015,12.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LT,2016,15.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LT,2017,8.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LT,2018,8.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LT,2019,4.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LT,2020,4.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LT,2021,2.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LT,2022,3.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LU,2003,2.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LU,2004,3.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LU,2005,2.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LU,2006,3.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LU,2007,2.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LU,2008,3.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LU,2009,2.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LU,2010,4.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LU,2011,3.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LU,2012,4.5,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LU,2013,6.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LU,2014,7.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LU,2015,7.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LU,2016,7.7,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LU,2017,6.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LU,2018,7.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LU,2019,8.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LU,2020,9.6,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LU,2021,4.6,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LU,2022,15.0,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LV,2005,3.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LV,2006,12.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LV,2007,3.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LV,2008,10.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LV,2009,3.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LV,2010,9.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LV,2011,15.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LV,2012,14.3,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LV,2013,15.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LV,2014,14.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LV,2015,7.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LV,2016,7.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LV,2017,7.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LV,2018,7.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LV,2019,5.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LV,2020,5.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LV,2021,4.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,LV,2022,5.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,MK,2016,12.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,MK,2017,11.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,MK,2018,10.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,MK,2019,10.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,MK,2020,9.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,MT,2005,2.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,MT,2006,1.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,MT,2007,2.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,MT,2008,3.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,MT,2009,3.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,MT,2010,3.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,MT,2011,3.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,MT,2012,2.4,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,MT,2013,2.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,MT,2014,2.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,MT,2015,1.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,MT,2016,1.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,MT,2017,1.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,MT,2018,1.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,MT,2019,2.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,MT,2020,2.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,MT,2021,2.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,MT,2022,2.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NL,2005,17.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NL,2006,18.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NL,2007,16.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NL,2008,12.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NL,2009,11.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NL,2010,13.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NL,2011,12.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NL,2012,12.6,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NL,2013,13.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NL,2014,13.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NL,2015,12.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NL,2016,7.7,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NL,2017,6.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NL,2018,6.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NL,2019,6.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NL,2020,5.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NL,2021,5.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NL,2022,7.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NO,2004,9.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NO,2005,5.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NO,2006,8.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NO,2007,11.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NO,2008,10.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NO,2009,10.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NO,2010,10.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NO,2011,9.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NO,2012,9.2,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NO,2013,7.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NO,2015,7.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NO,2016,8.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NO,2017,8.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NO,2018,8.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NO,2019,9.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NO,2020,9.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NO,2021,8.9,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,NO,2022,12.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PL,2005,12.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PL,2006,8.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PL,2007,10.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PL,2008,8.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PL,2009,7.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PL,2010,7.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PL,2011,8.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PL,2012,10.0,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PL,2013,9.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PL,2014,10.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PL,2015,8.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PL,2016,8.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PL,2017,6.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PL,2018,6.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PL,2019,5.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PL,2020,4.9,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PL,2021,5.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PL,2022,5.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PT,2004,4.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PT,2005,4.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PT,2006,5.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PT,2007,8.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PT,2008,7.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PT,2009,6.5,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PT,2010,3.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PT,2011,6.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PT,2012,8.6,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PT,2013,8.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PT,2014,10.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PT,2015,10.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PT,2016,7.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PT,2017,6.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PT,2018,6.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PT,2019,4.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PT,2020,3.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PT,2021,5.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,PT,2022,5.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,RO,2007,35.2,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,RO,2008,23.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,RO,2009,10.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,RO,2010,21.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,RO,2011,5.1,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,RO,2012,19.4,b
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,RO,2013,16.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,RO,2014,13.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,RO,2015,13.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,RO,2016,11.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,RO,2017,10.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,RO,2018,8.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,RO,2019,7.9,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,RO,2020,7.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,RO,2021,5.7,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,RO,2022,8.0,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,RS,2013,30.8,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,RS,2014,30.6,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,RS,2015,35.3,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,RS,2016,29.4,
ESTAT:ILC_LVHO07D(1.0),15/12/23 23:00:00,A,PC,DEG2,RS,2017,34.3,
